Diseases,Temperature,Weather,Region_Type,Air_Quality,Water_Quality,Humidity,time_delay,Risk_percent
Varicose veins,2,21,16,4,4,1,29,33
Hypothyroidism,1,24,15,6,6,2,30,31
Hyperthyroidism,3,23,14,4,5,3,29,36
Hypoglycemia,2,20,10,6,4,1,28,34
Osteoarthristis,1,19,12,4,5,2,30,22
Arthritis,3,27,17,6,6,1,28,36
(vertigo) Paroymsal  Positional Vertigo,1,25,12,4,5,3,29,34
Acne,2,22,17,6,6,2,30,28
Urinary tract infection,1,26,14,5,5,1,28,28
Psoriasis,3,22,16,4,6,2,29,31
Impetigo,1,24,9,6,4,3,30,36
Fungal infection,3,25,17,5,6,1,28,13
Allergy,2,24,18,6,4,3,29,40
GERD,1,26,11,5,5,2,28,28
Chronic cholestasis,2,19,13,4,6,3,29,40
Drug Reaction,3,27,16,6,5,2,28,26
Peptic ulcer diseae,2,23,7,4,4,3,29,33
AIDS,1,26,12,5,5,2,28,31
Diabetes ,3,21,7,6,4,1,29,33
Gastroenteritis,1,27,15,5,6,2,28,22
Bronchial Asthma,2,24,8,4,4,3,30,40
Hypertension ,1,25,17,5,6,2,28,28
Migraine,2,20,13,6,4,3,29,26
Cervical spondylosis,3,24,9,5,5,1,30,34
Paralysis (brain hemorrhage),1,25,11,4,4,2,28,33
Jaundice,3,20,8,6,6,1,30,24
Malaria,1,21,18,4,4,2,29,85
Chicken pox,2,19,8,5,5,3,30,36
Dengue,1,26,15,4,6,2,29,72
Typhoid,3,25,16,6,4,3,30,26
hepatitis A,1,24,13,5,6,2,28,26
Hepatitis B,2,20,15,6,4,3,29,26
Hepatitis C,1,26,13,5,5,1,28,24
Hepatitis D,2,27,11,6,4,2,29,41
Hepatitis E,1,26,13,5,5,1,28,24
Alcoholic hepatitis,2,21,14,4,4,3,30,26
Tuberculosis,3,22,17,5,6,1,28,36
Common Cold,2,24,10,6,5,3,29,6
Pneumonia,3,25,18,5,6,2,30,29
Dimorphic hemmorhoids(piles),1,27,17,4,4,3,28,31
Heart attack,3,26,9,6,5,2,30,30
Varicose veins,1,22,10,5,6,1,28,34
Hypothyroidism,2,19,13,4,4,3,29,22
Hyperthyroidism,1,20,10,5,6,2,28,28
Hypoglycemia,2,19,14,6,5,1,30,24
Osteoarthristis,1,20,17,5,6,2,28,34
Arthritis,3,23,16,4,4,1,29,26
(vertigo) Paroymsal  Positional Vertigo,1,20,18,6,6,3,28,28
Acne,3,23,15,4,4,2,29,26
Urinary tract infection,2,27,17,6,6,3,28,43
Psoriasis,1,20,13,4,4,2,30,26
Impetigo,2,19,9,5,5,1,28,26
Fungal infection,3,22,12,6,4,3,29,16
Allergy,2,26,15,5,6,1,30,22
GERD,1,19,17,4,5,2,28,43
Chronic cholestasis,3,24,13,5,4,3,30,24
Drug Reaction,2,26,18,4,5,2,28,37
Peptic ulcer diseae,3,27,17,5,6,3,29,24
AIDS,2,24,13,6,4,1,30,40
Diabetes ,1,27,14,4,6,3,28,22
Gastroenteritis,2,26,17,6,4,2,30,29
Bronchial Asthma,1,24,16,5,6,1,28,26
Hypertension ,3,22,13,6,4,3,30,36
Migraine,2,26,7,4,6,2,29,26
Cervical spondylosis,1,21,10,6,5,3,30,36
Paralysis (brain hemorrhage),3,23,12,5,4,2,29,20
Jaundice,1,19,14,4,5,1,28,40
Malaria,2,27,10,5,6,2,29,60
Chicken pox,3,26,18,6,4,3,30,31
Dengue,1,24,16,5,5,2,28,84
Typhoid,3,20,11,4,6,1,29,41
hepatitis A,2,24,9,5,5,2,28,33
Hepatitis B,1,22,15,6,6,1,30,41
Hepatitis C,2,20,9,4,5,2,28,33
Hepatitis D,1,24,11,6,4,3,29,28
Hepatitis E,2,21,12,4,5,1,28,28
Alcoholic hepatitis,3,27,13,5,6,3,30,31
Tuberculosis,2,23,11,6,5,1,28,26
Common Cold,3,20,15,4,6,2,29,10
Pneumonia,1,22,16,6,5,3,28,29
Dimorphic hemmorhoids(piles),3,24,15,4,4,2,30,43
Heart attack,1,22,13,6,5,1,29,22
Varicose veins,2,25,10,4,6,2,28,48
Hypothyroidism,3,27,11,5,4,3,30,26
Hyperthyroidism,2,22,13,4,6,2,29,26
Hypoglycemia,1,27,17,5,5,3,28,43
Osteoarthristis,2,26,10,6,6,1,29,26
Arthritis,3,19,8,4,4,3,30,52
(vertigo) Paroymsal  Positional Vertigo,2,24,16,5,5,2,28,20
Acne,3,27,7,4,6,1,29,31
Urinary tract infection,1,19,14,5,4,3,30,20
Psoriasis,3,25,18,4,5,1,28,41
Impetigo,1,27,8,5,4,3,29,22
Fungal infection,2,24,12,4,6,2,28,14
Allergy,3,26,17,6,5,3,30,34
GERD,2,23,18,4,6,1,29,29
Chronic cholestasis,3,25,11,5,5,2,28,36
Drug Reaction,1,26,18,6,6,1,30,31
Peptic ulcer diseae,3,25,13,5,5,2,28,22
AIDS,2,22,17,4,4,1,29,36
Diabetes ,3,25,15,5,5,2,28,26
Gastroenteritis,2,21,13,4,4,1,29,29
Bronchial Asthma,1,20,9,6,5,3,30,22
Hypertension ,3,25,14,5,6,1,29,36
Migraine,1,22,9,4,4,3,28,24
Cervical spondylosis,2,24,11,5,5,2,29,24
Paralysis (brain hemorrhage),1,22,18,4,6,1,28,28
Jaundice,2,23,15,5,5,3,29,29
Malaria,3,25,10,6,4,2,28,71
Chicken pox,2,24,18,4,6,1,29,26
Dengue,1,21,16,5,5,3,30,66
Typhoid,2,20,18,6,4,2,29,41
hepatitis A,1,21,8,4,5,1,28,28
Hepatitis B,2,23,16,6,4,2,30,34
Hepatitis C,3,24,17,5,5,1,28,26
Hepatitis D,1,23,16,6,6,2,29,36
Hepatitis E,3,24,12,5,5,1,30,34
Alcoholic hepatitis,1,23,14,4,4,3,29,28
Tuberculosis,2,21,16,6,5,1,28,37
Common Cold,3,25,11,5,4,3,29,5
Pneumonia,2,19,15,6,5,2,28,33
Dimorphic hemmorhoids(piles),3,20,8,4,6,1,29,34
Heart attack,1,24,10,6,4,3,30,33
Varicose veins,3,26,15,5,6,2,28,28
Hypothyroidism,2,21,17,4,5,1,30,28
Hyperthyroidism,3,20,13,6,4,3,28,24
Hypoglycemia,1,24,17,4,5,1,30,28
Osteoarthristis,2,27,9,5,6,3,29,30
Arthritis,3,22,18,6,5,1,28,26
(vertigo) Paroymsal  Positional Vertigo,2,25,12,4,4,3,29,36
Acne,1,22,16,6,6,1,30,34
Urinary tract infection,2,24,18,5,5,3,28,26
Psoriasis,1,26,12,6,6,1,30,33
Impetigo,3,23,9,4,4,3,29,28
Fungal infection,2,21,13,6,6,2,28,20
Allergy,1,26,7,4,5,1,30,26
GERD,3,21,10,6,6,2,28,40
Chronic cholestasis,2,19,18,4,5,3,29,26
Drug Reaction,1,25,7,5,6,2,28,40
Peptic ulcer diseae,3,27,15,4,5,3,29,24
AIDS,1,22,10,6,4,2,30,34
Diabetes ,3,24,15,4,5,3,28,24
Gastroenteritis,1,21,11,6,6,1,30,31
Bronchial Asthma,3,25,17,4,4,2,29,24
Hypertension ,1,23,13,5,5,1,30,26
Migraine,2,19,14,6,4,3,29,52
Cervical spondylosis,1,22,12,5,5,1,28,24
Paralysis (brain hemorrhage),3,19,15,4,4,3,29,28
Jaundice,2,24,18,5,5,2,28,44
Malaria,1,27,10,6,4,3,29,60
Chicken pox,2,22,7,4,6,1,30,31
Dengue,3,21,16,6,4,3,28,79
Typhoid,1,19,11,4,6,2,29,36
hepatitis A,2,25,18,5,5,1,30,29
Hepatitis B,1,27,10,6,6,2,28,30
Hepatitis C,3,25,14,4,4,3,30,26
Hepatitis D,1,23,8,5,6,2,28,26
Hepatitis E,2,22,10,4,5,1,30,36
Alcoholic hepatitis,1,27,15,6,4,2,29,26
Tuberculosis,3,26,7,5,5,1,30,28
Common Cold,2,23,10,4,4,2,28,7
Pneumonia,3,19,17,6,6,1,30,36
Dimorphic hemmorhoids(piles),1,22,9,4,4,2,28,37
Heart attack,3,23,11,5,5,3,30,28
Varicose veins,1,26,9,4,4,2,28,31
Hypothyroidism,2,21,12,6,6,1,29,28
Hyperthyroidism,1,27,9,4,5,2,28,29
Hypoglycemia,2,19,14,5,6,1,30,33
Osteoarthristis,3,20,9,4,5,2,28,31
Arthritis,2,22,15,6,4,1,30,20
(vertigo) Paroymsal  Positional Vertigo,1,20,12,5,6,3,29,37
Acne,2,24,14,4,4,2,28,22
Urinary tract infection,1,26,16,5,6,1,30,52
Psoriasis,2,24,18,4,5,3,29,22
Impetigo,3,20,16,5,4,2,28,40
Fungal infection,2,21,17,6,5,1,30,12
Allergy,1,20,18,4,4,3,29,48
GERD,2,22,17,6,6,1,28,26
Chronic cholestasis,3,21,18,5,5,2,29,26
Drug Reaction,1,22,9,6,4,1,28,30
Peptic ulcer diseae,3,20,16,4,5,3,29,34
AIDS,2,25,14,6,6,1,30,33
Diabetes ,1,23,11,5,5,2,29,22
Gastroenteritis,3,27,14,4,4,3,28,34
Bronchial Asthma,2,26,15,6,5,1,29,28
Hypertension ,3,19,9,4,4,2,28,26
Migraine,2,22,7,6,6,3,30,26
Cervical spondylosis,3,20,15,5,4,1,28,33
Paralysis (brain hemorrhage),1,25,14,6,6,3,30,24
Jaundice,2,27,18,4,4,1,28,37
Malaria,3,26,15,6,6,3,29,77
Chicken pox,1,20,11,5,4,2,30,24
Dengue,2,25,7,4,6,3,29,85
Typhoid,3,22,8,5,5,1,28,24
hepatitis A,1,26,10,6,6,3,30,43
Hepatitis B,2,21,9,4,5,1,29,24
Hepatitis C,1,24,10,5,6,3,30,28
Hepatitis D,2,25,7,6,4,1,28,37
Hepatitis E,3,21,13,4,5,3,29,26
Alcoholic hepatitis,2,20,7,5,4,2,30,28
Tuberculosis,1,23,14,4,5,1,28,22
Common Cold,3,25,16,6,4,3,29,9
Pneumonia,1,22,10,4,5,1,28,22
Dimorphic hemmorhoids(piles),3,27,17,6,4,3,29,28
Heart attack,2,22,12,4,5,1,30,30
Varicose veins,1,19,9,5,6,2,29,24
Hypothyroidism,2,20,12,6,4,1,28,30
Hyperthyroidism,1,21,16,5,6,3,30,34
Hypoglycemia,2,24,11,6,4,2,28,20
Osteoarthristis,3,22,15,5,5,3,29,33
Arthritis,2,26,8,4,6,2,30,26
(vertigo) Paroymsal  Positional Vertigo,1,22,16,6,5,3,29,24
Acne,2,19,8,5,6,2,28,43
Urinary tract infection,3,24,9,4,4,3,29,26
Psoriasis,1,23,10,5,5,2,28,28
Impetigo,2,27,8,6,4,3,30,34
Fungal infection,3,24,9,5,5,1,28,13
Allergy,1,20,14,6,6,2,29,29
GERD,2,22,10,4,4,3,28,28
Chronic cholestasis,1,23,7,5,6,2,30,40
Drug Reaction,2,21,8,4,5,3,29,22
Peptic ulcer diseae,1,22,14,6,4,1,28,26
AIDS,2,27,7,5,6,3,30,40
Diabetes ,3,25,14,4,4,1,29,24
Gastroenteritis,1,19,15,6,5,2,30,34
Bronchial Asthma,3,21,10,5,6,3,29,26
Hypertension ,2,25,18,4,5,1,28,34
Migraine,3,23,8,5,4,2,29,30
Cervical spondylosis,1,22,16,4,5,3,28,24
Paralysis (brain hemorrhage),2,19,14,6,4,1,30,24
Jaundice,1,27,11,4,5,3,28,31
Malaria,3,24,16,6,4,2,30,65
Chicken pox,1,19,13,4,6,1,29,30
Dengue,2,24,17,5,5,2,30,79
Typhoid,3,26,8,4,6,3,29,26
hepatitis A,2,19,17,6,5,1,30,36
Hepatitis B,1,21,14,4,4,2,28,31
Hepatitis C,2,27,9,6,6,1,29,30
Hepatitis D,1,20,8,4,4,3,30,37
Hepatitis E,2,21,7,5,5,1,29,33
Alcoholic hepatitis,3,26,10,6,6,2,28,37
Tuberculosis,2,25,9,5,5,3,29,30
Common Cold,3,19,10,6,6,1,28,7
Pneumonia,1,24,16,4,5,2,29,31
Dimorphic hemmorhoids(piles),3,26,15,5,6,3,28,33
Heart attack,1,27,12,4,5,2,30,24
Varicose veins,2,19,15,5,4,3,28,41
Hypothyroidism,3,25,14,6,6,1,30,20
Hyperthyroidism,1,27,9,5,4,2,29,37
Hypoglycemia,3,23,12,4,5,1,28,30
Osteoarthristis,1,20,7,6,6,3,29,41
Arthritis,2,23,18,5,4,2,30,33
(vertigo) Paroymsal  Positional Vertigo,3,27,9,4,6,1,29,24
Acne,1,25,14,5,4,2,30,30
Urinary tract infection,3,26,10,6,6,1,28,34
Psoriasis,1,25,14,4,5,2,29,22
Impetigo,3,22,17,6,4,1,30,34
Fungal infection,2,25,10,5,5,2,29,15
Allergy,1,19,9,4,6,3,28,34
GERD,2,26,11,6,5,1,29,24
Chronic cholestasis,3,24,12,5,4,3,28,31
Drug Reaction,2,20,8,4,6,1,30,33
Peptic ulcer diseae,1,27,9,6,4,2,28,28
AIDS,3,24,16,4,5,1,29,24
Diabetes ,1,23,7,6,6,3,28,43
Gastroenteritis,2,20,13,5,4,1,30,26
Bronchial Asthma,1,21,18,4,5,2,28,34
Hypertension ,2,23,16,6,6,1,29,33
Migraine,1,20,17,5,5,2,28,41
Cervical spondylosis,3,24,16,4,4,1,30,22
Paralysis (brain hemorrhage),2,21,12,5,6,3,28,34
Jaundice,3,25,13,6,4,2,29,29
Malaria,2,27,8,5,5,3,28,84
Chicken pox,3,20,16,6,6,1,30,28
Dengue,1,23,8,5,4,2,28,95
Typhoid,2,21,16,6,5,1,30,24
hepatitis A,1,23,18,4,4,3,28,33
Hepatitis B,3,20,7,5,5,2,30,26
Hepatitis C,1,21,17,4,4,1,28,40
Hepatitis D,3,24,8,5,5,2,29,22
Hepatitis E,1,19,15,6,4,3,28,29
Alcoholic hepatitis,2,20,11,5,5,2,30,30
Tuberculosis,3,27,18,4,4,3,29,31
Common Cold,2,25,10,6,5,2,28,9
Pneumonia,1,24,16,5,6,3,30,28
Dimorphic hemmorhoids(piles),3,25,11,6,4,2,28,28
Heart attack,1,22,17,4,5,3,29,24
Varicose veins,2,23,13,6,6,1,28,41
Hypothyroidism,1,26,10,5,4,2,29,30
Hyperthyroidism,3,22,16,4,6,1,30,28
Hypoglycemia,2,24,11,5,5,2,28,33
Osteoarthristis,1,27,18,6,4,1,30,26
Arthritis,3,22,14,5,5,3,28,44
(vertigo) Paroymsal  Positional Vertigo,2,26,10,4,6,2,30,31
Acne,1,22,18,6,5,1,28,28
Urinary tract infection,3,25,12,4,4,3,30,31
Psoriasis,1,20,8,6,5,2,28,33
Impetigo,2,27,18,4,6,1,30,22
Fungal infection,1,24,11,5,4,2,28,15
Allergy,3,21,13,4,5,3,29,28
GERD,1,25,11,6,4,1,28,33
Chronic cholestasis,2,26,14,4,5,2,30,34
Drug Reaction,3,24,9,5,6,1,29,22
Peptic ulcer diseae,1,21,18,6,4,3,30,29
AIDS,3,27,14,5,5,1,29,26
Diabetes ,1,26,7,6,6,3,30,33
Gastroenteritis,3,21,9,5,5,2,28,20
Bronchial Asthma,2,20,10,6,6,3,30,34
Hypertension ,1,21,11,5,5,1,28,40
Migraine,3,26,9,4,4,3,30,26
Cervical spondylosis,2,22,14,6,6,1,29,24
Paralysis (brain hemorrhage),3,20,8,5,5,2,28,26
Jaundice,2,19,10,6,4,3,29,36
Malaria,3,21,15,5,6,2,28,60
Chicken pox,2,23,13,6,4,3,29,33
Dengue,3,26,11,5,5,1,30,79
Typhoid,2,23,10,6,4,3,28,24
hepatitis A,3,25,12,4,6,1,29,24
Hepatitis B,1,19,13,6,4,3,30,33
Hepatitis C,3,21,15,5,6,1,29,28
Hepatitis D,2,19,12,6,4,2,28,44
Hepatitis E,3,20,9,5,6,1,29,28
Alcoholic hepatitis,1,24,14,4,5,2,30,36
Tuberculosis,2,26,18,5,4,1,28,29
Common Cold,1,21,7,6,5,2,29,9
Pneumonia,2,26,10,5,4,3,28,26
Dimorphic hemmorhoids(piles),3,27,13,4,5,2,30,24
Heart attack,1,24,16,5,6,1,29,28
Varicose veins,2,26,8,4,4,3,28,26
Hypothyroidism,3,27,14,5,5,2,30,20
Hyperthyroidism,2,19,8,4,4,1,28,34
Hypoglycemia,1,26,11,6,5,2,30,36
Osteoarthristis,2,20,15,5,4,1,29,34
Arthritis,1,22,12,4,6,3,28,20
(vertigo) Paroymsal  Positional Vertigo,2,21,14,5,4,2,29,34
Acne,3,24,18,4,5,1,30,28
Urinary tract infection,1,27,10,5,4,3,29,26
Psoriasis,2,26,12,4,6,2,30,36
Impetigo,1,23,11,6,5,1,28,22
Fungal infection,3,24,10,5,6,2,30,22
Allergy,2,19,9,4,5,1,29,28
GERD,3,23,14,5,4,2,30,26
Chronic cholestasis,2,21,10,6,5,1,28,30
Drug Reaction,1,19,16,4,6,2,30,26
Peptic ulcer diseae,2,20,7,5,4,3,29,30
AIDS,3,22,10,4,5,1,30,24
Diabetes ,2,20,18,5,4,3,29,26
Gastroenteritis,1,22,17,6,5,2,28,30
Bronchial Asthma,2,21,16,4,4,1,29,22
Hypertension ,3,25,13,6,6,3,30,29
Migraine,2,24,10,5,5,2,28,22
Cervical spondylosis,3,20,9,6,6,3,30,28
Paralysis (brain hemorrhage),2,23,14,5,5,1,29,28
Jaundice,3,24,11,4,4,3,28,36
Malaria,2,21,14,5,5,2,30,72
Chicken pox,1,25,13,4,4,3,29,26
Dengue,2,27,18,5,6,1,28,92
Typhoid,1,22,7,6,4,3,30,31
hepatitis A,2,24,10,4,6,1,28,36
Hepatitis B,1,23,15,6,5,3,30,31
Hepatitis C,3,24,13,5,6,1,29,24
Hepatitis D,2,25,8,6,5,3,28,26
Hepatitis E,3,26,12,5,4,1,29,34
Alcoholic hepatitis,1,22,16,4,5,3,28,33
Tuberculosis,3,20,15,5,6,2,30,34
Common Cold,1,27,18,4,5,3,28,8
Pneumonia,2,20,15,6,4,1,29,26
Dimorphic hemmorhoids(piles),1,25,18,4,6,2,30,33
Heart attack,2,26,15,6,5,3,28,31
Varicose veins,3,20,9,4,6,2,30,43
Hypothyroidism,2,26,8,6,5,3,29,24
Hyperthyroidism,3,22,17,5,6,1,30,29
Hypoglycemia,2,26,12,4,4,3,28,24
Osteoarthristis,3,20,8,5,6,1,29,34
Arthritis,2,23,14,6,5,2,28,24
(vertigo) Paroymsal  Positional Vertigo,3,21,7,5,4,3,29,31
Acne,1,24,10,6,5,2,28,33
Urinary tract infection,2,23,9,4,6,3,29,31
Psoriasis,3,19,11,5,4,1,28,22
Impetigo,2,26,12,4,6,2,30,52
Fungal infection,1,24,18,5,4,3,29,13
Allergy,3,19,13,6,6,2,30,52
GERD,1,26,17,4,4,1,29,22
Chronic cholestasis,3,25,10,5,5,3,28,36
Drug Reaction,2,27,8,4,4,2,29,28
Peptic ulcer diseae,3,25,13,5,6,3,28,36
AIDS,2,26,15,6,4,2,29,24
Diabetes ,3,27,8,5,6,1,28,36
Gastroenteritis,2,22,7,6,4,3,30,34
Bronchial Asthma,3,20,16,5,6,2,28,30
Hypertension ,1,25,7,6,5,1,30,22
Migraine,2,24,10,5,4,3,29,34
Cervical spondylosis,3,23,15,6,6,2,28,36
Paralysis (brain hemorrhage),1,24,10,5,4,3,30,34
Jaundice,3,22,15,4,6,1,29,33
Malaria,2,24,18,6,4,3,30,79
Chicken pox,3,21,11,5,6,1,29,36
Dengue,1,23,14,6,5,2,28,87
Typhoid,2,24,11,5,4,3,29,28
hepatitis A,3,26,9,6,5,2,28,29
Hepatitis B,1,25,10,4,6,3,30,33
Hepatitis C,3,19,15,5,4,1,28,31
Hepatitis D,2,22,12,6,5,3,29,26
Hepatitis E,3,26,17,5,6,1,28,40
Alcoholic hepatitis,1,21,8,6,4,3,29,31
Tuberculosis,3,27,11,5,5,1,28,24
Common Cold,2,25,16,6,4,3,29,8
Pneumonia,1,26,8,4,5,1,30,24
Dimorphic hemmorhoids(piles),3,25,13,5,4,2,28,29
Heart attack,2,24,11,4,5,1,29,40
Varicose veins,3,19,14,6,4,2,30,34
Hypothyroidism,1,23,10,5,6,1,29,30
Hyperthyroidism,3,24,18,4,4,3,30,34
Hypoglycemia,1,22,13,6,5,1,28,40
Osteoarthristis,3,23,16,5,4,2,29,24
Arthritis,1,20,7,4,5,1,28,43
(vertigo) Paroymsal  Positional Vertigo,2,24,16,5,4,3,29,26
Acne,1,23,18,4,5,2,28,28
Urinary tract infection,2,19,17,6,4,1,30,29
Psoriasis,3,21,14,5,6,2,29,43
Impetigo,1,25,8,4,5,3,30,24
Fungal infection,2,19,14,6,4,2,28,16
Allergy,3,20,18,4,5,1,29,31
GERD,1,27,13,6,6,3,28,40
Chronic cholestasis,3,20,10,5,5,1,30,28
Drug Reaction,2,25,9,4,6,2,29,26
Peptic ulcer diseae,1,23,17,6,4,1,28,29
AIDS,3,27,12,4,5,3,30,30
Diabetes ,2,21,8,5,6,1,28,34
Gastroenteritis,3,27,14,4,4,2,30,28
Bronchial Asthma,1,19,18,6,5,3,28,44
Hypertension ,3,24,17,5,4,1,30,31
Migraine,2,25,16,4,6,3,28,31
Cervical spondylosis,1,24,14,6,5,1,30,28
Paralysis (brain hemorrhage),3,21,16,5,4,2,28,29
Jaundice,1,20,10,6,6,1,29,33
Malaria,3,25,16,4,5,3,28,94
Chicken pox,1,24,7,5,6,1,30,22
Dengue,3,27,18,6,4,2,28,84
Typhoid,2,21,10,4,5,1,29,31
hepatitis A,3,22,12,5,4,2,28,28
Hepatitis B,1,19,14,6,6,3,29,29
Hepatitis C,2,22,13,4,4,2,30,26
Hepatitis D,1,19,14,6,6,1,29,24
Hepatitis E,2,27,16,4,4,2,30,33
Alcoholic hepatitis,3,21,7,6,5,3,29,24
Tuberculosis,1,22,11,5,6,1,28,40
Common Cold,2,19,13,4,4,3,30,5
Pneumonia,3,24,7,5,5,1,29,29
Dimorphic hemmorhoids(piles),2,27,13,6,4,3,30,30
Heart attack,1,24,7,5,5,2,28,26
Varicose veins,2,20,15,6,4,1,29,31
Hypothyroidism,1,19,7,4,5,3,28,26
Hyperthyroidism,2,24,18,6,6,1,30,36
Hypoglycemia,3,26,14,5,4,3,29,31
Osteoarthristis,1,27,15,6,6,2,28,28
Arthritis,2,24,12,4,5,1,30,36
(vertigo) Paroymsal  Positional Vertigo,1,21,8,5,6,3,28,26
Acne,2,20,16,6,5,1,30,22
Urinary tract infection,1,26,13,5,6,2,28,48
Psoriasis,3,20,17,6,5,3,29,24
Impetigo,1,21,7,4,6,1,28,40
Fungal infection,2,24,8,5,5,2,30,13
Allergy,3,20,12,4,6,1,29,43
GERD,2,19,13,5,5,3,30,24
Chronic cholestasis,1,22,12,6,6,2,29,26
Drug Reaction,3,19,8,4,4,3,28,43
Peptic ulcer diseae,1,27,11,6,5,1,29,22
AIDS,2,20,17,5,6,3,28,28
Diabetes ,3,26,7,6,4,1,30,33
Gastroenteritis,2,20,14,5,6,2,29,20
Bronchial Asthma,1,24,18,6,4,1,30,34
Hypertension ,2,21,13,4,6,3,28,20
Migraine,3,25,8,6,4,1,29,43
Cervical spondylosis,2,27,9,5,5,3,30,20
Paralysis (brain hemorrhage),1,23,18,4,4,2,29,52
Jaundice,3,26,16,6,6,1,28,24
Malaria,1,27,8,4,5,3,29,95
Chicken pox,3,24,9,5,6,1,28,20
Dengue,1,26,8,4,4,3,30,95
Typhoid,2,23,18,5,5,2,28,29
hepatitis A,3,22,16,6,6,3,29,43
Hepatitis B,1,20,7,4,4,1,30,22
Hepatitis C,3,26,14,6,5,3,28,36
Hepatitis D,1,24,11,5,4,2,29,34
Hepatitis E,3,27,17,6,5,3,28,22
Alcoholic hepatitis,2,20,13,5,6,1,30,48
Tuberculosis,1,23,16,6,4,2,29,24
Common Cold,2,27,10,4,5,3,28,6
Pneumonia,3,20,12,5,4,1,29,28
Dimorphic hemmorhoids(piles),2,24,18,6,6,2,28,26
Heart attack,3,21,12,5,4,3,30,24
Varicose veins,1,26,11,6,5,2,29,48
Hypothyroidism,2,24,17,5,4,3,30,24
Hyperthyroidism,3,20,9,6,6,1,28,48
Hypoglycemia,2,19,14,4,4,3,29,20
Osteoarthristis,3,25,8,6,6,1,30,40
Arthritis,2,19,15,4,4,3,29,34
(vertigo) Paroymsal  Positional Vertigo,3,23,7,6,6,1,30,28
Acne,2,22,17,5,4,3,28,31
Urinary tract infection,1,25,16,6,6,1,30,24
Psoriasis,2,21,13,4,5,2,29,43
Impetigo,1,22,12,5,4,3,28,22
Fungal infection,2,20,9,6,6,2,29,18
Allergy,3,22,13,4,4,3,30,26
GERD,2,27,9,5,5,2,28,52
Chronic cholestasis,1,20,8,6,6,1,29,22
Drug Reaction,3,24,15,5,4,3,28,43
Peptic ulcer diseae,2,22,9,6,6,1,30,24
AIDS,3,26,15,5,4,2,29,30
Diabetes ,2,20,7,4,5,3,30,22
Gastroenteritis,3,26,9,6,4,2,28,29
Bronchial Asthma,1,27,13,5,6,3,29,30
Hypertension ,3,20,10,6,5,1,30,41
Migraine,2,19,13,5,4,2,29,30
Cervical spondylosis,3,21,12,6,6,3,28,26
Paralysis (brain hemorrhage),1,25,18,4,4,2,30,24
Jaundice,3,19,10,5,5,1,29,26
Malaria,2,25,18,4,4,2,28,77
Chicken pox,1,20,10,6,6,3,30,26
Dengue,2,26,16,4,5,2,28,86
Typhoid,3,20,10,5,6,3,29,30
hepatitis A,1,22,18,6,4,1,30,31
Hepatitis B,2,24,14,5,5,2,29,28
Hepatitis C,3,27,15,6,4,1,30,31
Hepatitis D,2,23,16,5,6,2,29,26
Hepatitis E,3,25,9,6,5,3,30,43
Alcoholic hepatitis,1,24,8,5,6,2,29,26
Tuberculosis,3,21,7,4,4,3,30,36
Common Cold,1,19,12,5,5,1,29,7
Pneumonia,3,22,16,4,6,2,30,36
Dimorphic hemmorhoids(piles),1,25,12,6,5,1,28,26
Heart attack,3,23,17,5,6,2,30,40
Varicose veins,1,19,7,6,4,3,29,34
Hypothyroidism,3,23,15,4,6,2,30,24
Hyperthyroidism,2,27,17,6,5,3,29,43
Hypoglycemia,3,19,15,4,4,2,30,31
Osteoarthristis,2,21,8,6,6,3,29,33
Arthritis,1,19,15,4,4,2,30,28
(vertigo) Paroymsal  Positional Vertigo,2,27,13,6,6,1,29,31
Acne,1,26,12,5,4,3,28,26
Urinary tract infection,2,27,17,4,5,2,29,36
Psoriasis,3,20,18,6,4,1,30,24
Impetigo,1,21,17,5,6,2,28,43
Fungal infection,3,24,8,6,4,3,29,14
Allergy,1,19,14,5,5,1,28,30
GERD,3,23,8,6,6,2,29,31
Chronic cholestasis,1,20,11,5,4,1,30,33
Drug Reaction,2,23,8,4,5,3,28,28
Peptic ulcer diseae,3,19,13,6,6,2,30,29
AIDS,2,26,8,4,4,3,28,22
Diabetes ,3,21,17,5,5,1,30,28
Gastroenteritis,1,26,18,6,4,2,29,28
Bronchial Asthma,3,21,17,4,5,1,28,30
Hypertension ,2,27,9,6,6,2,30,29
Migraine,1,21,12,4,5,3,28,36
Cervical spondylosis,3,23,9,6,6,1,30,31
Paralysis (brain hemorrhage),1,24,13,4,4,2,28,29
Jaundice,3,22,7,6,5,3,30,43
Malaria,1,20,10,4,6,2,28,72
Chicken pox,2,22,8,5,5,1,30,20
Dengue,3,21,15,6,4,3,28,95
Typhoid,2,26,9,4,6,2,30,24
hepatitis A,1,27,13,5,4,3,29,36
Hepatitis B,2,23,15,4,6,1,28,22
Hepatitis C,1,22,18,5,5,3,30,24
Hepatitis D,3,26,15,4,6,1,28,37
Hepatitis E,2,25,17,5,5,2,29,24
Alcoholic hepatitis,3,24,8,6,6,1,28,36
Tuberculosis,1,21,14,4,4,3,29,31
Common Cold,3,25,16,6,6,2,28,6
Pneumonia,2,22,12,5,5,1,29,26
Dimorphic hemmorhoids(piles),3,27,18,4,4,2,30,37
Heart attack,1,20,14,6,6,1,29,30
Varicose veins,2,26,17,4,4,3,30,24
Hypothyroidism,3,22,7,6,5,1,29,31
